protein_id	is_secreted	has_sp	sp_prob	cs_pos	signalp_pred	tm_count	topology	diamond_subject	gene_name	diamond_pident	diamond_evalue	source_organism	eggnog_desc	go_terms	kegg_ko	kegg_pathway	cog_category	pfam_domains
TRINITY_DN4403_c2_g1_i2.p1	True	True	1.0	32	SP(Sec/SPI)	0		KAG8268933.1	KAG8268933.1 hypothetical protein J6590_011542 [Ho	46.6	1.48e-99	Homalodisca vitripennis	Plasminogen activator inhibitor 2	GO:0003674,GO:0004857,GO:0004866,GO:0004867,GO:0005575,GO:0005576,GO:0005615,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0007155,GO:0008150,GO:0009892,GO:0010466,GO:0010605,GO:0010951,GO:0019222,GO:0022610,GO:0030162,GO:0030234,GO:0030414,GO:0031323,GO:0031324,GO:0032268,GO:0032269,GO:0043086,GO:0044092,GO:0044421,GO:0044424,GO:0044444,GO:0044464,GO:0045861,GO:0048519,GO:0048523,GO:0050789,GO:0050790,GO:0050794,GO:0051171,GO:0051172,GO:0051246,GO:0051248,GO:0051336,GO:0051346,GO:0052547,GO:0052548,GO:0060255,GO:0061134,GO:0061135,GO:0065007,GO:0065009,GO:0080090,GO:0090136,GO:0098609,GO:0098772	ko:K13963,ko:K13965,ko:K19821	ko04610,ko05146,map04610,map05146	V	Serpin(PF00079.26)
TRINITY_DN688_c0_g1_i11.p1	False	False	0.0		OTHER	0		XP_046679858.1	XP_046679858.1 serine/arginine repetitive matrix p	65.1	0.0	Homalodisca vitripennis		GO:0001736,GO:0001738,GO:0002009,GO:0005575,GO:0005623,GO:0005886,GO:0005912,GO:0005924,GO:0005927,GO:0007164,GO:0008150,GO:0009653,GO:0009888,GO:0016020,GO:0016324,GO:0030054,GO:0030055,GO:0032502,GO:0044425,GO:0044459,GO:0044464,GO:0045177,GO:0048104,GO:0048729,GO:0048856,GO:0060429,GO:0070161,GO:0071944,GO:0098590				
TRINITY_DN8437_c0_g1_i1.p1	False	False	0.0		OTHER	0		XP_039280054.1	XP_039280054.1 cytoplasmic dynein 1 light intermed	79.9	3.37e-273	Nilaparvata lugens	Microtubule motor activity. It is involved in the biological process described with microtubule-based movement	GO:0000003,GO:0000166,GO:0000226,GO:0000278,GO:0000775,GO:0000776,GO:0000902,GO:0000904,GO:0000922,GO:0001775,GO:0001882,GO:0001883,GO:0002252,GO:0002263,GO:0002274,GO:0002275,GO:0002283,GO:0002366,GO:0002376,GO:0002443,GO:0002444,GO:0002446,GO:0002478,GO:0002495,GO:0002504,GO:0003006,GO:0003674,GO:0003774,GO:0003777,GO:0003824,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005694,GO:0005737,GO:0005813,GO:0005815,GO:0005819,GO:0005829,GO:0005856,GO:0005868,GO:0005874,GO:0005875,GO:0005886,GO:0006403,GO:0006810,GO:0006887,GO:0006888,GO:0006928,GO:0006955,GO:0006996,GO:0007010,GO:0007017,GO:0007018,GO:0007049,GO:0007051,GO:0007052,GO:0007088,GO:0007275,GO:0007276,GO:0007281,GO:0007292,GO:0007346,GO:0007399,GO:0007409,GO:0008088,GO:0008090,GO:0008150,GO:0009653,GO:0009719,GO:0009987,GO:0010033,GO:0010564,GO:0010769,GO:0010965,GO:0010970,GO:0010975,GO:0012505,GO:0012506,GO:0015630,GO:0015931,GO:0016020,GO:0016043,GO:0016192,GO:0016358,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0017076,GO:0017111,GO:0019001,GO:0019003,GO:0019882,GO:0019884,GO:0019886,GO:0019953,GO:0022008,GO:0022402,GO:0022412,GO:0022414,GO:0022603,GO:0022604,GO:0022607,GO:0030030,GO:0030071,GO:0030141,GO:0030154,GO:0030182,GO:0030286,GO:0030659,GO:0030667,GO:0030705,GO:0031090,GO:0031175,GO:0031344,GO:0031410,GO:0031982,GO:0032501,GO:0032502,GO:0032504,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032561,GO:0032886,GO:0032940,GO:0032989,GO:0032990,GO:0032991,GO:0033036,GO:0033043,GO:0033044,GO:0033045,GO:0033047,GO:0035371,GO:0036094,GO:0036230,GO:0042119,GO:0042221,GO:0042995,GO:0043005,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043232,GO:0043299,GO:0043312,GO:0043933,GO:0044085,GO:0044422,GO:0044424,GO:0044427,GO:0044430,GO:0044433,GO:0044444,GO:0044446,GO:0044464,GO:0044703,GO:0045055,GO:0045321,GO:0045504,GO:0045595,GO:0045664,GO:0045787,GO:0045931,GO:0046605,GO:0046903,GO:0046907,GO:0048002,GO:0048193,GO:0048468,GO:0048477,GO:0048518,GO:0048522,GO:0048609,GO:0048666,GO:0048667,GO:0048699,GO:0048731,GO:0048812,GO:0048813,GO:0048814,GO:0048856,GO:0048858,GO:0048869,GO:0050657,GO:0050658,GO:0050767,GO:0050773,GO:0050789,GO:0050793,GO:0050794,GO:0050896,GO:0051028,GO:0051128,GO:0051179,GO:0051234,GO:0051236,GO:0051239,GO:0051259,GO:0051260,GO:0051493,GO:0051640,GO:0051641,GO:0051642,GO:0051649,GO:0051704,GO:0051716,GO:0051726,GO:0051783,GO:0051960,GO:0051983,GO:0060284,GO:0061564,GO:0061842,GO:0065003,GO:0065007,GO:0070507,GO:0070820,GO:0070848,GO:0070887,GO:0071310,GO:0071363,GO:0071495,GO:0071702,GO:0071705,GO:0071840,GO:0071944,GO:0090068,GO:0090231,GO:0090232,GO:0090266,GO:0090267,GO:0097159,GO:0097367,GO:0097458,GO:0097708,GO:0098588,GO:0098687,GO:0098805,GO:0098930,GO:0099080,GO:0099081,GO:0099111,GO:0099503,GO:0099512,GO:0099513,GO:0101002,GO:0101003,GO:0120025,GO:0120035,GO:0120036,GO:0120039,GO:1901265,GO:1901363,GO:1901976,GO:1901978,GO:1901987,GO:1901990,GO:1902099,GO:1902494,GO:1902850,GO:1903047,GO:1903504,GO:1905818,GO:1990089,GO:1990090,GO:1990752,GO:2000026	ko:K10416	ko04145,ko04962,ko05132,map04145,map04962,map05132	N	DLIC(PF05783.18)
TRINITY_DN77640_c0_g1_i1.p1	False	False	0.0		OTHER	0												zf-H2C2_2(PF13465.13);zf-H2C2_5(PF13909.13);zf-C2H2_ZNF462(PF23223.2);zf-C2H2_7th_ZNF462(PF23225.2);zf-C2H2_16(PF23611.2);zf-C2H2(PF00096.33);zf_C2H2_ZHX(PF18387.8);zf-C2H2_REST(PF24540.2)
TRINITY_DN231317_c0_g1_i1.p1	False	False	0.0		OTHER	0		XP_046668083.1	XP_046668083.1 dynein light chain Tctex-type prote	54.2	2.43e-44	Homalodisca vitripennis	Tctex-1 family				N	Tctex-1(PF03645.19)
TRINITY_DN3305_c0_g1_i4.p2	False	False	0.0		OTHER	0		XP_025198886.1	XP_025198886.1 uncharacterized protein LOC11259716	36.3	1.01e-14	Melanaphis sacchari	Neural proliferation differentiation control-1 protein (NPDC1)	GO:0002682,GO:0005575,GO:0005623,GO:0005886,GO:0007154,GO:0007267,GO:0007268,GO:0008150,GO:0009987,GO:0016020,GO:0023052,GO:0044464,GO:0048583,GO:0050776,GO:0050789,GO:0065007,GO:0071944,GO:0098916,GO:0099536,GO:0099537			T	
TRINITY_DN3537_c0_g1_i25.p1	False	False	0.0		OTHER	0		XP_046678284.1	XP_046678284.1 histone deacetylase 4 isoform X7 [H	73.8	1.24e-60	Homalodisca vitripennis	Responsible for the deacetylation of lysine residues on the N-terminal part of the core histones (H2A, H2B, H3 and H4). Histone deacetylation gives a tag for epigenetic repression and plays an important role in transcriptional regulation, cell cycle progression and developmental events	GO:0000118,GO:0000122,GO:0000228,GO:0000785,GO:0000790,GO:0000976,GO:0000977,GO:0000978,GO:0000981,GO:0000982,GO:0000987,GO:0001012,GO:0001047,GO:0001067,GO:0001077,GO:0001085,GO:0001221,GO:0001222,GO:0001224,GO:0001226,GO:0001228,GO:0001501,GO:0001503,GO:0001568,GO:0001570,GO:0001649,GO:0001655,GO:0001775,GO:0001817,GO:0001818,GO:0001944,GO:0002009,GO:0002076,GO:0002376,GO:0002520,GO:0002521,GO:0003008,GO:0003012,GO:0003299,GO:0003300,GO:0003674,GO:0003676,GO:0003677,GO:0003682,GO:0003690,GO:0003700,GO:0003712,GO:0003714,GO:0003824,GO:0004407,GO:0005080,GO:0005488,GO:0005515,GO:0005516,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005667,GO:0005694,GO:0005737,GO:0005794,GO:0005829,GO:0005856,GO:0006109,GO:0006110,GO:0006139,GO:0006140,GO:0006325,GO:0006338,GO:0006342,GO:0006351,GO:0006355,GO:0006357,GO:0006366,GO:0006464,GO:0006473,GO:0006475,GO:0006476,GO:0006725,GO:0006807,GO:0006915,GO:0006937,GO:0006942,GO:0006950,GO:0006952,GO:0006954,GO:0006974,GO:0006996,GO:0007043,GO:0007154,GO:0007165,GO:0007275,GO:0007399,GO:0007507,GO:0007610,GO:0007611,GO:0007613,GO:0007616,GO:0008016,GO:0008134,GO:0008150,GO:0008152,GO:0008219,GO:0008270,GO:0008284,GO:0008285,GO:0009058,GO:0009059,GO:0009267,GO:0009410,GO:0009605,GO:0009612,GO:0009628,GO:0009653,GO:0009719,GO:0009725,GO:0009791,GO:0009886,GO:0009888,GO:0009889,GO:0009890,GO:0009891,GO:0009892,GO:0009893,GO:0009894,GO:0009895,GO:0009966,GO:0009968,GO:0009987,GO:0009991,GO:0010033,GO:0010171,GO:0010243,GO:0010467,GO:0010468,GO:0010556,GO:0010557,GO:0010558,GO:0010563,GO:0010591,GO:0010592,GO:0010594,GO:0010595,GO:0010596,GO:0010604,GO:0010605,GO:0010628,GO:0010629,GO:0010632,GO:0010633,GO:0010634,GO:0010646,GO:0010648,GO:0010675,GO:0010677,GO:0010830,GO:0010832,GO:0010882,GO:0010941,GO:0010942,GO:0012501,GO:0012505,GO:0014070,GO:0014854,GO:0014870,GO:0014874,GO:0014877,GO:0014887,GO:0014888,GO:0014894,GO:0014896,GO:0014897,GO:0014898,GO:0014910,GO:0014911,GO:0015629,GO:0016043,GO:0016070,GO:0016202,GO:0016458,GO:0016525,GO:0016569,GO:0016570,GO:0016573,GO:0016575,GO:0016604,GO:0016607,GO:0016740,GO:0016787,GO:0016810,GO:0016811,GO:0016925,GO:0017053,GO:0018130,GO:0018193,GO:0018205,GO:0018393,GO:0018394,GO:0019213,GO:0019219,GO:0019220,GO:0019222,GO:0019438,GO:0019538,GO:0019722,GO:0019787,GO:0019789,GO:0019899,GO:0019900,GO:0019901,GO:0019932,GO:0022008,GO:0022603,GO:0022607,GO:0023051,GO:0023052,GO:0023057,GO:0030016,GO:0030017,GO:0030018,GO:0030097,GO:0030098,GO:0030154,GO:0030182,GO:0030183,GO:0030278,GO:0030279,GO:0030334,GO:0030335,GO:0030336,GO:0030808,GO:0030809,GO:0030811,GO:0030812,GO:0030955,GO:0031323,GO:0031324,GO:0031325,GO:0031326,GO:0031327,GO:0031328,GO:0031329,GO:0031330,GO:0031344,GO:0031346,GO:0031399,GO:0031401,GO:0031420,GO:0031594,GO:0031667,GO:0031668,GO:0031669,GO:0031672,GO:0031674,GO:0031974,GO:0031981,GO:0032268,GO:0032270,GO:0032446,GO:0032501,GO:0032502,GO:0032663,GO:0032703,GO:0032774,GO:0032868,GO:0032869,GO:0032870,GO:0032879,GO:0032991,GO:0033233,GO:0033235,GO:0033554,GO:0033555,GO:0033558,GO:0033613,GO:0034097,GO:0034329,GO:0034330,GO:0034405,GO:0034612,GO:0034641,GO:0034645,GO:0034654,GO:0034708,GO:0034983,GO:0035097,GO:0035239,GO:0035295,GO:0035556,GO:0035601,GO:0036211,GO:0040011,GO:0040012,GO:0040013,GO:0040017,GO:0040029,GO:0040032,GO:0042113,GO:0042127,GO:0042220,GO:0042221,GO:0042325,GO:0042326,GO:0042493,GO:0042594,GO:0042641,GO:0042802,GO:0042826,GO:0042981,GO:0043065,GO:0043067,GO:0043068,GO:0043167,GO:0043169,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043279,GO:0043292,GO:0043393,GO:0043412,GO:0043433,GO:0043434,GO:0043467,GO:0043470,GO:0043500,GO:0043502,GO:0043523,GO:0043525,GO:0043535,GO:0043536,GO:0043537,GO:0043543,GO:0043565,GO:0044057,GO:0044085,GO:0044087,GO:0044089,GO:0044092,GO:0044093,GO:0044212,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044430,GO:0044444,GO:0044446,GO:0044449,GO:0044451,GO:0044454,GO:0044464,GO:0045202,GO:0045216,GO:0045321,GO:0045595,GO:0045596,GO:0045664,GO:0045667,GO:0045668,GO:0045765,GO:0045766,GO:0045814,GO:0045820,GO:0045843,GO:0045892,GO:0045893,GO:0045912,GO:0045934,GO:0045935,GO:0045936,GO:0045944,GO:0045980,GO:0046483,GO:0046626,GO:0046627,GO:0046649,GO:0046872,GO:0046914,GO:0048468,GO:0048513,GO:0048514,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048534,GO:0048583,GO:0048585,GO:0048634,GO:0048635,GO:0048641,GO:0048660,GO:0048661,GO:0048699,GO:0048729,GO:0048731,GO:0048742,GO:0048856,GO:0048869,GO:0050767,GO:0050789,GO:0050793,GO:0050794,GO:0050877,GO:0050890,GO:0050896,GO:0051090,GO:0051091,GO:0051093,GO:0051094,GO:0051098,GO:0051128,GO:0051130,GO:0051147,GO:0051148,GO:0051153,GO:0051154,GO:0051171,GO:0051172,GO:0051173,GO:0051174,GO:0051193,GO:0051195,GO:0051196,GO:0051198,GO:0051239,GO:0051240,GO:0051241,GO:0051246,GO:0051247,GO:0051252,GO:0051253,GO:0051254,GO:0051270,GO:0051271,GO:0051272,GO:0051276,GO:0051402,GO:0051716,GO:0051960,GO:0055117,GO:0060255,GO:0060284,GO:0060359,GO:0060429,GO:0060491,GO:0060548,GO:0060562,GO:0061326,GO:0061333,GO:0062012,GO:0062014,GO:0065007,GO:0065009,GO:0070013,GO:0070491,GO:0070555,GO:0070647,GO:0070887,GO:0070932,GO:0070933,GO:0070997,GO:0071107,GO:0071214,GO:0071260,GO:0071310,GO:0071345,GO:0071356,GO:0071374,GO:0071375,GO:0071417,GO:0071495,GO:0071496,GO:0071498,GO:0071704,GO:0071840,GO:0071889,GO:0072001,GO:0072091,GO:0072347,GO:0072358,GO:0072359,GO:0080090,GO:0090049,GO:0090050,GO:0090051,GO:0090257,GO:0090304,GO:0090568,GO:0090571,GO:0097159,GO:0097659,GO:0098732,GO:0099080,GO:0099081,GO:0099512,GO:0104004,GO:0120032,GO:0120034,GO:0120035,GO:0140096,GO:0140110,GO:1900076,GO:1900077,GO:1900371,GO:1900372,GO:1900542,GO:1900543,GO:1901214,GO:1901215,GO:1901216,GO:1901222,GO:1901223,GO:1901342,GO:1901343,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901576,GO:1901652,GO:1901653,GO:1901698,GO:1901699,GO:1901700,GO:1901701,GO:1901861,GO:1901862,GO:1902494,GO:1902531,GO:1902532,GO:1902679,GO:1902680,GO:1902743,GO:1902745,GO:1902893,GO:1902894,GO:1903320,GO:1903322,GO:1903426,GO:1903428,GO:1903506,GO:1903507,GO:1903508,GO:1903522,GO:1903578,GO:1903579,GO:1903670,GO:1903671,GO:1903672,GO:1904018,GO:1990234,GO:1990837,GO:1990841,GO:2000026,GO:2000112,GO:2000113,GO:2000145,GO:2000146,GO:2000147,GO:2000177,GO:2000179,GO:2000181,GO:2000377,GO:2000379,GO:2000648,GO:2001141,GO:2001169,GO:2001170	ko:K11406,ko:K11408,ko:K11409	ko04371,ko05034,ko05165,ko05169,ko05203,map04371,map05034,map05165,map05169,map05203	B	
TRINITY_DN2309_c0_g1_i13.p1	False	False	0.0		OTHER	0							Microtubule binding. It is involved in the biological process described with microtubule cytoskeleton organization	GO:0000226,GO:0000902,GO:0000904,GO:0001558,GO:0001578,GO:0001654,GO:0001750,GO:0001764,GO:0001894,GO:0001895,GO:0003008,GO:0003674,GO:0003779,GO:0005102,GO:0005198,GO:0005488,GO:0005515,GO:0005518,GO:0005519,GO:0005543,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005856,GO:0005874,GO:0005875,GO:0005886,GO:0005929,GO:0006810,GO:0006886,GO:0006928,GO:0006950,GO:0006996,GO:0007010,GO:0007017,GO:0007018,GO:0007026,GO:0007163,GO:0007275,GO:0007399,GO:0007409,GO:0007416,GO:0007423,GO:0007528,GO:0007584,GO:0007600,GO:0007605,GO:0007610,GO:0007611,GO:0007612,GO:0007613,GO:0007635,GO:0008017,GO:0008088,GO:0008089,GO:0008090,GO:0008092,GO:0008093,GO:0008104,GO:0008150,GO:0008289,GO:0008306,GO:0008355,GO:0008361,GO:0008582,GO:0009605,GO:0009611,GO:0009612,GO:0009628,GO:0009636,GO:0009653,GO:0009719,GO:0009725,GO:0009743,GO:0009892,GO:0009894,GO:0009895,GO:0009987,GO:0009991,GO:0010033,GO:0010035,GO:0010243,GO:0010605,GO:0010638,GO:0010639,GO:0010646,GO:0010720,GO:0010769,GO:0010770,GO:0010941,GO:0010970,GO:0010975,GO:0010976,GO:0014012,GO:0014069,GO:0014070,GO:0015031,GO:0015630,GO:0015631,GO:0015833,GO:0016020,GO:0016043,GO:0016049,GO:0016358,GO:0016477,GO:0017085,GO:0019222,GO:0019725,GO:0019899,GO:0019900,GO:0021700,GO:0022008,GO:0022603,GO:0022604,GO:0022607,GO:0023051,GO:0030010,GO:0030030,GO:0030154,GO:0030162,GO:0030182,GO:0030307,GO:0030424,GO:0030425,GO:0030426,GO:0030427,GO:0030516,GO:0030674,GO:0030705,GO:0031099,GO:0031102,GO:0031103,GO:0031110,GO:0031111,GO:0031112,GO:0031113,GO:0031114,GO:0031116,GO:0031175,GO:0031323,GO:0031324,GO:0031329,GO:0031330,GO:0031334,GO:0031344,GO:0031346,GO:0031667,GO:0031915,GO:0032268,GO:0032269,GO:0032271,GO:0032273,GO:0032279,GO:0032355,GO:0032386,GO:0032387,GO:0032434,GO:0032435,GO:0032501,GO:0032502,GO:0032535,GO:0032870,GO:0032879,GO:0032880,GO:0032886,GO:0032989,GO:0032990,GO:0032991,GO:0033036,GO:0033043,GO:0033189,GO:0033267,GO:0033273,GO:0033554,GO:0033993,GO:0034613,GO:0034643,GO:0035254,GO:0035255,GO:0035418,GO:0036477,GO:0040007,GO:0040008,GO:0040011,GO:0042048,GO:0042176,GO:0042177,GO:0042221,GO:0042493,GO:0042592,GO:0042886,GO:0042981,GO:0042995,GO:0043005,GO:0043025,GO:0043066,GO:0043067,GO:0043069,GO:0043167,GO:0043168,GO:0043194,GO:0043196,GO:0043198,GO:0043204,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043242,GO:0043244,GO:0043254,GO:0043434,GO:0043523,GO:0043524,GO:0044085,GO:0044087,GO:0044089,GO:0044297,GO:0044302,GO:0044304,GO:0044307,GO:0044422,GO:0044424,GO:0044430,GO:0044441,GO:0044444,GO:0044446,GO:0044456,GO:0044463,GO:0044464,GO:0044877,GO:0045103,GO:0045104,GO:0045184,GO:0045202,GO:0045494,GO:0045595,GO:0045597,GO:0045664,GO:0045666,GO:0045773,GO:0045861,GO:0045927,GO:0046907,GO:0047497,GO:0048167,GO:0048468,GO:0048471,GO:0048513,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048588,GO:0048589,GO:0048638,GO:0048639,GO:0048666,GO:0048667,GO:0048675,GO:0048678,GO:0048699,GO:0048731,GO:0048749,GO:0048812,GO:0048813,GO:0048856,GO:0048858,GO:0048869,GO:0048870,GO:0048871,GO:0050767,GO:0050769,GO:0050770,GO:0050772,GO:0050789,GO:0050793,GO:0050794,GO:0050803,GO:0050804,GO:0050807,GO:0050808,GO:0050877,GO:0050879,GO:0050881,GO:0050882,GO:0050890,GO:0050896,GO:0050954,GO:0051049,GO:0051051,GO:0051094,GO:0051128,GO:0051129,GO:0051130,GO:0051171,GO:0051172,GO:0051179,GO:0051234,GO:0051239,GO:0051240,GO:0051246,GO:0051248,GO:0051493,GO:0051494,GO:0051495,GO:0051640,GO:0051641,GO:0051646,GO:0051649,GO:0051654,GO:0051656,GO:0051674,GO:0051716,GO:0051913,GO:0051914,GO:0051915,GO:0051960,GO:0051962,GO:0051963,GO:0060052,GO:0060090,GO:0060249,GO:0060255,GO:0060284,GO:0060341,GO:0060548,GO:0060560,GO:0061136,GO:0061162,GO:0061339,GO:0061387,GO:0061564,GO:0065007,GO:0065008,GO:0070050,GO:0070507,GO:0070727,GO:0070848,GO:0070887,GO:0071310,GO:0071363,GO:0071375,GO:0071417,GO:0071495,GO:0071702,GO:0071705,GO:0071840,GO:0071944,GO:0072384,GO:0080090,GO:0090066,GO:0097440,GO:0097441,GO:0097447,GO:0097457,GO:0097458,GO:0097730,GO:0097731,GO:0097733,GO:0098794,GO:0098840,GO:0098930,GO:0098984,GO:0099080,GO:0099081,GO:0099111,GO:0099118,GO:0099177,GO:0099512,GO:0099513,GO:0099572,GO:0099640,GO:0099641,GO:0099642,GO:0106027,GO:0120025,GO:0120035,GO:0120036,GO:0120038,GO:0120039,GO:0150001,GO:0150034,GO:1901214,GO:1901215,GO:1901588,GO:1901652,GO:1901653,GO:1901698,GO:1901699,GO:1901700,GO:1901701,GO:1901799,GO:1901879,GO:1901880,GO:1902816,GO:1902817,GO:1902903,GO:1902904,GO:1902905,GO:1903050,GO:1903051,GO:1903362,GO:1903363,GO:1903827,GO:1903828,GO:1903829,GO:1904396,GO:1905383,GO:1990138,GO:1990535,GO:2000008,GO:2000010,GO:2000026,GO:2000058,GO:2000059	ko:K10429		Z	MBL_MAP1B(PF25281.1);MAPB1_N(PF23415.2)
TRINITY_DN2193_c15_g1_i5.p1	False	False	0.0		OTHER	0		XP_046672268.1	XP_046672268.1 MOB kinase activator-like 3 [Homalo	91.6	2.19e-152	Homalodisca vitripennis	Mob1/phocein family	GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0019899,GO:0019900,GO:0019901,GO:0044464	ko:K06685	ko04111,ko04390,ko04391,ko04392,map04111,map04390,map04391,map04392	D	Mob1_phocein(PF03637.23)
TRINITY_DN12528_c0_g1_i9.p1	False	False	0.0		OTHER	0		KAG8264983.1	KAG8264983.1 hypothetical protein J6590_108231 [Ho	49.3	8.75e-37	Homalodisca vitripennis	Endonuclease-reverse transcriptase		ko:K10443		S	
TRINITY_DN105669_c0_g1_i1.p1	False	False	0.04		OTHER	1	H	WP_065399486.1	WP_065399486.1 biopolymer transporter ExbD [Chryse	91.2	1.85e-107	Chryseobacterium arthrosphaerae	Biopolymer transporter ExbD				U	ExbD(PF02472.22)
TRINITY_DN113_c0_g1_i2.p1	False	False	0.0		OTHER	0		XP_022185366.1	XP_022185366.1 proteasome subunit alpha type-7 [Ni	94.8	1.58e-156	Nilaparvata lugens	The proteasome is a multicatalytic proteinase complex which is characterized by its ability to cleave peptides with Arg, Phe, Tyr, Leu, and Glu adjacent to the leaving group at neutral or slightly basic pH	GO:0000502,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005737,GO:0005829,GO:0005839,GO:0006464,GO:0006508,GO:0006511,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009987,GO:0010498,GO:0016579,GO:0019538,GO:0019773,GO:0019941,GO:0030163,GO:0031974,GO:0031981,GO:0032991,GO:0036211,GO:0042802,GO:0043161,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043412,GO:0043632,GO:0043687,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044422,GO:0044424,GO:0044428,GO:0044444,GO:0044446,GO:0044456,GO:0044464,GO:0045202,GO:0051603,GO:0070013,GO:0070646,GO:0070647,GO:0071704,GO:0098794,GO:1901564,GO:1901565,GO:1901575,GO:1902494,GO:1905368,GO:1905369,GO:1990111	ko:K02731	ko03050,map03050	O	Proteasome(PF00227.32);Proteasome_A_N(PF10584.15)
TRINITY_DN26710_c2_g1_i5.p1	False	False	0.0		OTHER	0												
TRINITY_DN35598_c0_g1_i1.p1	False	False	0.0		OTHER	0		KAG8264983.1	KAG8264983.1 hypothetical protein J6590_108231 [Ho	43.4	2.00e-18	Homalodisca vitripennis	Endonuclease-reverse transcriptase		ko:K10443		S	
TRINITY_DN4470_c4_g1_i1.p1	False	False	0.0		OTHER	0												zf-H2C2_5(PF13909.13);zf-C2H2(PF00096.33);zf-H2C2_2(PF13465.13);zf-C2H2_REST(PF24540.2);zf-C2H2_4(PF13894.13);zf-POGZ(PF25429.2);zf-C2H2_16(PF23611.2)
TRINITY_DN8258_c0_g1_i7.p1	True	True	1.0	18	SP(Sec/SPI)	0												
TRINITY_DN566_c0_g1_i3.p1	False	False	0.0		OTHER	0		XP_046685447.1	XP_046685447.1 uncharacterized protein LOC12437117	59.3	5.87e-61	Homalodisca vitripennis						
TRINITY_DN8093_c0_g1_i14.p3	False	False	0.03		OTHER	0												
TRINITY_DN218695_c0_g1_i1.p2	True	True	1.0	21	SP(Sec/SPI)	0		WP_047727121.1	WP_047727121.1 peptidoglycan-associated lipoprotei	100	1.14e-102	Enterobacter hormaechei	Belongs to the ompA family	GO:0005575,GO:0005623,GO:0008150,GO:0009279,GO:0009987,GO:0016020,GO:0019867,GO:0030312,GO:0030313,GO:0031224,GO:0031230,GO:0031241,GO:0031246,GO:0031975,GO:0032153,GO:0044425,GO:0044462,GO:0044464,GO:0051301,GO:0071944,GO:0098552	ko:K03640		M	OmpA(PF00691.26)
TRINITY_DN7746_c0_g1_i1.p1	False	False	0.02		OTHER	0		BES91478.1	BES91478.1 vitellogenin [Nesidiocoris tenuis]	42.1	0.0	Nesidiocoris tenuis	DUF1943	GO:0005575,GO:0005576			I	Vitellogenin_N(PF01347.29);Vit_open_b-sht(PF09172.17);VWD(PF00094.31)
TRINITY_DN973_c0_g1_i1.p1	False	False	0.08		OTHER	0		XP_046675182.1	XP_046675182.1 4-coumarate--CoA ligase 1-like [Hom	34.8	4.12e-99	Homalodisca vitripennis	catalytic activity. It is involved in the biological process described with metabolic process		ko:K01904	ko00130,ko00360,ko00940,ko01100,ko01110,map00130,map00360,map00940,map01100,map01110	I	AMP-binding(PF00501.35);AMP-binding_C(PF13193.13)
TRINITY_DN9893_c0_g1_i3.p1	False	False	0.0		OTHER	0												Ion_trans_N(PF08412.16);UBA_UBAP2(PF28540.1)
